drug_normalized,diseaseId,diseaseName,mechanism_score,safety_penalty,trial_penalty,risk_multiplier,phenotype_boost,phenotype_multiplier,final_score,n_trials,trial_statuses,trial_source,example_condition,example_whyStopped,is_known_indication,original_indications,signature_genes,n_signature_targets,ci_lower,ci_upper,ci_width,confidence_tier,n_evidence_paths
montelukast sodium,MONDO_0005180,Parkinson disease,2.280690164441833,0.897,0.0,0.7641,0.2398,1.2398,2.1605,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.539769,0.608677,0.068908,HIGH,4
montelukast sodium,MONDO_0100096,COVID-19,2.741295190974967,0.897,0.0,0.7641,0.0,1.0,2.0945,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.588411,0.808393,0.219981,MEDIUM,4
montelukast sodium,EFO_0003918,obstructive sleep apnea,2.129102233127135,0.897,0.0,0.7641,0.1946,1.1946,1.9433,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.520031,0.556764,0.036732,HIGH,4
montelukast sodium,EFO_0000275,atrial fibrillation,2.0298926624907816,0.897,0.0,0.7641,0.2398,1.2398,1.9229,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.974198,1.055695,0.081497,HIGH,2
montelukast sodium,HP_0001873,Thrombocytopenia,2.019125247149076,0.897,0.0,0.7641,0.2079,1.2079,1.8635,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.00007,1.019055,0.018986,HIGH,2
montelukast sodium,EFO_0000401,diabetic nephropathy,2.2895470877696633,0.897,0.0,0.7641,0.0,1.0,1.7494,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.41204,0.846952,0.434912,LOW,4
montelukast sodium,HP_0012531,Pain,2.214068220850706,0.897,0.0,0.7641,0.0,1.0,1.6917,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.41204,0.819447,0.407407,LOW,4
montelukast sodium,HP_0011950,Bronchiolitis,2.1856411736788184,0.897,0.0,0.7641,0.0,1.0,1.67,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,True,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.54641,0.54641,0.0,HIGH,4
montelukast sodium,EFO_0003894,acne,2.1173894297161433,0.897,0.0,0.7641,0.0,1.0,1.6178,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.41204,0.763963,0.351923,LOW,4
montelukast sodium,MONDO_0007254,breast cancer,2.0762804543129123,0.897,0.0,0.7641,0.0,1.0,1.5864,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.127951,1.024205,0.896253,LOW,4
montelukast sodium,EFO_0004194,IGA glomerulonephritis,1.6574628057333165,0.897,0.0,0.7641,0.2398,1.2398,1.5701,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.0143,0.814432,0.800132,LOW,4
montelukast sodium,MONDO_0002561,lysosomal storage disease,2.050994234630195,0.897,0.0,0.7641,0.0,1.0,1.5671,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.505782,0.526681,0.020898,HIGH,4
montelukast sodium,EFO_0000694,severe acute respiratory syndrome,2.0345392130577102,0.897,0.0,0.7641,0.0,1.0,1.5545,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.41204,0.6848,0.272761,LOW,4
montelukast sodium,EFO_0004232,eosinophilic esophagitis,1.9885612835067057,0.897,0.0,0.7641,0.0,1.0,1.5194,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,True,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.433296,0.606926,0.173631,MEDIUM,4
montelukast sodium,EFO_0003060,non-small cell lung carcinoma,1.6700979993825618,0.897,0.0,0.7641,0.1792,1.1792,1.5047,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.117726,1.012258,0.894532,LOW,4
montelukast sodium,EFO_0007486,sinusitis,1.9215046885527272,0.897,0.0,0.7641,0.0,1.0,1.4682,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.41204,0.617049,0.20501,MEDIUM,4
montelukast sodium,EFO_0000676,psoriasis,1.5184364777304658,0.897,0.0,0.7641,0.2398,1.2398,1.4384,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.118609,0.90161,0.783002,LOW,4
montelukast sodium,MONDO_0008315,prostate cancer,1.867175753323488,0.897,0.0,0.7641,0.0,1.0,1.4266,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.18197,1.028923,0.846953,LOW,4
montelukast sodium,EFO_0000616,neoplasm,1.8560493988519329,0.897,0.0,0.7641,0.0,1.0,1.4181,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.152312,1.050525,0.898213,LOW,4
montelukast sodium,MONDO_0008170,ovarian cancer,1.5465979344926624,0.897,0.0,0.7641,0.1792,1.1792,1.3934,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.117726,0.882307,0.764581,LOW,4
montelukast sodium,MONDO_0004976,amyotrophic lateral sclerosis,1.4427232316887475,0.897,0.0,0.7641,0.2398,1.2398,1.3667,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.442723231688747,1.442723231688747,0.0,HIGH,1
montelukast sodium,EFO_0000612,myocardial infarction,1.7613961897928392,0.897,0.0,0.7641,0.0,1.0,1.3458,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.013342,0.867356,0.854014,LOW,4
montelukast sodium,EFO_0003144,heart failure,1.7083286674164948,0.897,0.0,0.7641,0.0,1.0,1.3053,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.731993,0.976336,0.244343,MEDIUM,2
montelukast sodium,EFO_0003086,kidney disease,1.6887452327406154,0.897,0.0,0.7641,0.0,1.0,1.2903,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.70914,0.979605,0.270464,LOW,2
montelukast sodium,EFO_0001645,coronary artery disease,1.3681450247383475,0.897,0.0,0.7641,0.2303,1.2303,1.2861,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.59626,0.771885,0.175626,MEDIUM,2
montelukast sodium,EFO_0003884,chronic kidney disease,1.6574916699484707,0.897,0.0,0.7641,0.0,1.0,1.2664,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.722195,0.935297,0.213103,MEDIUM,2
montelukast sodium,HP_0030828,Wheezing,1.6481584049526068,0.897,0.0,0.7641,0.0,1.0,1.2593,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.41204,0.41204,0.0,HIGH,4
montelukast sodium,MONDO_0012703,lissencephaly due to TUBA1A mutation,1.31364144494075,0.897,0.0,0.7641,0.2398,1.2398,1.2444,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.313641444940749,1.313641444940749,0.0,HIGH,1
montelukast sodium,Orphanet_300573,Polymicrogyria due to TUBB2B mutation,1.312919255867715,0.897,0.0,0.7641,0.2398,1.2398,1.2437,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.312919255867715,1.312919255867715,0.0,HIGH,1
montelukast sodium,MONDO_0013361,congenital prothrombin deficiency,1.299935146535446,0.897,0.0,0.7641,0.2398,1.2398,1.2314,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.299935146535446,1.299935146535446,0.0,HIGH,1
montelukast sodium,MONDO_0012399,complex cortical dysplasia with other brain malformations 7,1.297733536121243,0.897,0.0,0.7641,0.2398,1.2398,1.2293,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.297733536121243,1.297733536121243,0.0,HIGH,1
montelukast sodium,MONDO_0014421,glucocorticoid resistance,1.2868789558114788,0.897,0.0,0.7641,0.2398,1.2398,1.219,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.286878955811478,1.286878955811478,0.0,HIGH,1
montelukast sodium,EFO_0000319,cardiovascular disease,1.593269128365999,0.897,0.0,0.7641,0.0,1.0,1.2174,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.013289,0.783345,0.770056,LOW,4
montelukast sodium,MONDO_0010912,"fibrosis of extraocular muscles, congenital, 3A, with or without extraocular involvement",1.2786414434034508,0.897,0.0,0.7641,0.2398,1.2398,1.2112,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.27864144340345,1.27864144340345,0.0,HIGH,1
montelukast sodium,Orphanet_183506,Genetic central nervous system malformation,1.2763070556018696,0.897,0.0,0.7641,0.2398,1.2398,1.209,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.276307055601869,1.276307055601869,0.0,HIGH,1
montelukast sodium,Orphanet_325,Congenital factor II deficiency,1.266476485157081,0.897,0.0,0.7641,0.2398,1.2398,1.1997,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.26647648515708,1.26647648515708,0.0,HIGH,1
montelukast sodium,MONDO_0004992,cancer,1.5698271176320542,0.897,0.0,0.7641,0.0,1.0,1.1994,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.089946,0.991126,0.90118,LOW,4
montelukast sodium,MONDO_0019200,retinitis pigmentosa,1.2850784056268851,0.897,0.0,0.7641,0.2079,1.2079,1.1861,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,1.285078405626885,1.285078405626885,0.0,HIGH,1
montelukast sodium,MONDO_0005147,type 1 diabetes mellitus,1.2469685231427174,0.897,0.0,0.7641,0.2398,1.2398,1.1812,1,TERMINATED,STOPPED,Coronary Artery Disease | Acute Coronary Syndrome,Diffic;ulty recruiting,False,"Asthma; Asthma, Exercise-Induced; Bronchiolitis; Bronchiolitis Obliterans; Eosinophilic Esophagitis",,,0.540447,0.706521,0.166074,MEDIUM,2
mycophenolate mofetil,MONDO_0019200,retinitis pigmentosa,5.006112531300893,0.8713,0.0,0.77,0.2079,1.2079,4.6561,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,1.217978,1.285078,0.067101,HIGH,4
mycophenolate mofetil,MONDO_0018998,Leber congenital amaurosis,4.305878191303444,0.8713,0.0,0.77,0.2398,1.2398,4.1104,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,1.047612,1.105327,0.057715,HIGH,4
mycophenolate mofetil,EFO_0001422,cirrhosis of liver,3.868012532503309,0.8713,0.0,0.77,0.2398,1.2398,3.6924,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.944759,1.011492,0.066733,HIGH,4
mycophenolate mofetil,EFO_0000616,neoplasm,4.130366452780571,0.8713,0.0,0.77,0.0,1.0,3.1803,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,True,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.715254,1.349929,0.634676,LOW,4
mycophenolate mofetil,MONDO_0005301,multiple sclerosis,3.3044855931666026,0.8713,0.0,0.77,0.2398,1.2398,3.1545,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.669404,1.106529,0.437125,LOW,4
mycophenolate mofetil,EFO_0000183,Hodgkins lymphoma,3.525895161032805,0.8713,0.0,0.77,0.1609,1.1609,3.1518,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,True,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.590001,1.172946,0.582945,LOW,4
mycophenolate mofetil,EFO_0001378,multiple myeloma,3.433291607144546,0.8713,0.0,0.77,0.1792,1.1792,3.1172,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,True,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.509926,1.20672,0.696794,LOW,4
mycophenolate mofetil,EFO_0000574,lymphoma,3.7537124615941777,0.8713,0.0,0.77,0.0693,1.0693,3.0906,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,True,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.646566,1.23029,0.583723,LOW,4
mycophenolate mofetil,EFO_0004220,chronic hepatitis C virus infection,3.9120475532234766,0.8713,0.0,0.77,0.0,1.0,3.0122,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.964725,1.004586,0.039861,HIGH,4
mycophenolate mofetil,MONDO_0004976,amyotrophic lateral sclerosis,3.108046759360795,0.8713,0.0,0.77,0.2398,1.2398,2.9669,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.124211,1.429812,1.305601,LOW,4
mycophenolate mofetil,MONDO_0008379,retinitis pigmentosa 10,3.0579177810654707,0.8713,0.0,0.77,0.2398,1.2398,2.9191,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.743986,0.784973,0.040987,HIGH,4
mycophenolate mofetil,EFO_0004255,nephrotic syndrome,3.0404116468978115,0.8713,0.0,0.77,0.2398,1.2398,2.9024,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,True,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.641007,0.980483,0.339476,LOW,4
mycophenolate mofetil,EFO_0000565,leukemia,3.5973511578575215,0.8713,0.0,0.77,0.0,1.0,2.7699,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,True,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.715536,1.139217,0.423681,LOW,4
mycophenolate mofetil,MONDO_0007915,systemic lupus erythematosus,2.8389943557169333,0.8713,0.0,0.77,0.2398,1.2398,2.7101,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.590445,0.932102,0.341657,LOW,4
mycophenolate mofetil,EFO_0000763,viral disease,3.497522123244733,0.8713,0.0,0.77,0.0,1.0,2.693,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.790701,0.95806,0.167359,MEDIUM,4
mycophenolate mofetil,EFO_0000222,acute myeloid leukemia,3.036927563166176,0.8713,0.0,0.77,0.1386,1.1386,2.6625,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,True,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.694852,0.823612,0.128759,MEDIUM,4
mycophenolate mofetil,EFO_0007160,autoimmune thrombocytopenic purpura,2.958260787038684,0.8713,0.0,0.77,0.1609,1.1609,2.6444,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,True,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.591729,0.995623,0.403895,LOW,4
mycophenolate mofetil,MONDO_0013454,Leber congenital amaurosis 11,2.9462412790419017,0.8713,0.0,0.77,0.1609,1.1609,2.6336,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.73656,0.73656,0.0,HIGH,4
mycophenolate mofetil,HP_0000556,Retinal dystrophy,2.6975754112839385,0.8713,0.0,0.77,0.2398,1.2398,2.5751,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.674394,0.674394,0.0,HIGH,4
mycophenolate mofetil,EFO_0000403,diffuse large B-cell lymphoma,3.335900836542727,0.8713,0.0,0.77,0.0,1.0,2.5685,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,True,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.503296,1.164654,0.661358,LOW,4
mycophenolate mofetil,MONDO_0005147,type 1 diabetes mellitus,2.6307199866295616,0.8713,0.0,0.77,0.2398,1.2398,2.5113,1,TERMINATED,STOPPED,Atherosclerosis | Kidney Failure,See termination reason in detailed description.,False,"Anemia, Aplastic; Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Arthritis, Rheumatoid; Autoimmune Diseases; Burkitt Lymphoma",,,0.626887,0.689463,0.062576,HIGH,4
