diseaseId,diseaseName,phenotypeId,phenotypeName,score
Orphanet_94122,"Cerebellar ataxia, Cayman type",HP_0001263,Global developmental delay,1.0
Orphanet_94122,"Cerebellar ataxia, Cayman type",HP_0001332,Dystonia,1.0
Orphanet_94122,"Cerebellar ataxia, Cayman type",HP_0001260,Dysarthria,1.0
Orphanet_94122,"Cerebellar ataxia, Cayman type",HP_0002067,Bradykinesia,1.0
Orphanet_94122,"Cerebellar ataxia, Cayman type",HP_0000479,Abnormal retinal morphology,1.0
Orphanet_94122,"Cerebellar ataxia, Cayman type",HP_0001321,Cerebellar hypoplasia,1.0
Orphanet_94122,"Cerebellar ataxia, Cayman type",HP_0002136,Broad-based gait,1.0
Orphanet_94122,"Cerebellar ataxia, Cayman type",HP_0000338,Hypomimic face,1.0
Orphanet_94122,"Cerebellar ataxia, Cayman type",HP_0001251,Ataxia,1.0
Orphanet_94122,"Cerebellar ataxia, Cayman type",HP_0003577,Congenital onset,1.0
Orphanet_139480,Autosomal recessive spastic paraplegia type 39,HP_0003693,Distal amyotrophy,1.0
Orphanet_139480,Autosomal recessive spastic paraplegia type 39,HP_0000007,Autosomal recessive inheritance,1.0
Orphanet_139480,Autosomal recessive spastic paraplegia type 39,HP_0001272,Cerebellar atrophy,1.0
Orphanet_139480,Autosomal recessive spastic paraplegia type 39,HP_0001288,Gait disturbance,1.0
Orphanet_139480,Autosomal recessive spastic paraplegia type 39,HP_0001347,Hyperreflexia,1.0
Orphanet_139480,Autosomal recessive spastic paraplegia type 39,HP_0009053,Distal lower limb muscle weakness,1.0
Orphanet_139480,Autosomal recessive spastic paraplegia type 39,HP_0003487,Babinski sign,1.0
Orphanet_139480,Autosomal recessive spastic paraplegia type 39,HP_0001251,Ataxia,1.0
Orphanet_139480,Autosomal recessive spastic paraplegia type 39,HP_0006827,Atrophy of the spinal cord,1.0
Orphanet_139480,Autosomal recessive spastic paraplegia type 39,HP_0007020,Progressive spastic paraplegia,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0003676,Progressive,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0000716,Depression,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0001300,Parkinsonism,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0001336,Myoclonus,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0000640,Gaze-evoked nystagmus,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0007668,Impaired pursuit initiation and maintenance,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0002067,Bradykinesia,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0000718,Aggressive behavior,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0002063,Rigidity,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0002171,Gliosis,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0000757,Lack of insight,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0001272,Cerebellar atrophy,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0001260,Dysarthria,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0002066,Gait ataxia,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0001250,Seizure,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0002080,Intention tremor,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0000020,Urinary incontinence,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0002506,Diffuse cerebral atrophy,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0001332,Dystonia,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0003596,Middle age onset,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0000743,Frontal release signs,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0003581,Adult onset,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0002015,Dysphagia,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0001289,Confusion,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0002300,Mutism,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0001251,Ataxia,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0011999,Paranoia,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0002529,Neuronal loss in central nervous system,1.0
MONDO_0011781,spinocerebellar ataxia type 17,HP_0002072,Chorea,1.0
EFO_0000773,temporal lobe epilepsy,HP_0032785,Focal aware autonomic seizure with epigastric sensation/nausea/vomiting/other gastrointestinal phenomena,1.0
EFO_0000773,temporal lobe epilepsy,HP_0012005,Deja vu aura,1.0
EFO_0000773,temporal lobe epilepsy,HP_0003829,Typified by incomplete penetrance,1.0
EFO_0000773,temporal lobe epilepsy,HP_0007334,Bilateral tonic-clonic seizure with focal onset,1.0
EFO_0000773,temporal lobe epilepsy,HP_0011158,Focal sensory seizure with auditory features,1.0
EFO_0000773,temporal lobe epilepsy,HP_0003621,Juvenile onset,1.0
EFO_0000773,temporal lobe epilepsy,HP_0032705,Focal aware cognitive seizure with forced thinking,1.0
EFO_0000773,temporal lobe epilepsy,HP_0032864,Focal aware sensory seizure with auditory features,1.0
EFO_0000773,temporal lobe epilepsy,HP_0000006,Autosomal dominant inheritance,1.0
EFO_0000773,temporal lobe epilepsy,HP_0002384,Focal impaired awareness seizure,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0002510,Spastic tetraplegia,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0012448,Delayed myelination,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0007359,Focal-onset seizure,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0009882,Short distal phalanx of finger,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0002509,Limb hypertonia,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0002069,Bilateral tonic-clonic seizure,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0002273,Tetraparesis,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0012110,Hypoplasia of the pons,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0000470,Short neck,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0000286,Epicanthus,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0030084,Clinodactyly,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0002311,Incoordination,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0001558,Decreased fetal movement,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0011167,Focal tonic seizure,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0000729,Autistic behavior,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0000977,Soft skin,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0000023,Inguinal hernia,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0002133,Status epilepticus,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0002344,Progressive neurologic deterioration,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0006813,Focal hemiclonic seizure,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0100704,Cerebral visual impairment,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0005484,Secondary microcephaly,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0002093,Respiratory insufficiency,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0007371,Corpus callosum atrophy,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0000341,Narrow forehead,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0000400,Macrotia,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0025357,Erratic myoclonus,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0008947,Floppy infant,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0001252,Hypotonia,1.0
MONDO_0100062,genetic developmental and epileptic encephalopathy,HP_0002317,Unsteady gait,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0002073,Progressive cerebellar ataxia,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0003584,Late onset,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0000639,Nystagmus,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0011462,Young adult onset,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0003621,Juvenile onset,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0002141,Gait imbalance,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0001260,Dysarthria,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0002078,Truncal ataxia,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0002066,Gait ataxia,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0001347,Hyperreflexia,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0001272,Cerebellar atrophy,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0008003,Jerky ocular pursuit movements,1.0
MONDO_0011464,spinocerebellar ataxia type 11,HP_0002070,Limb ataxia,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0001250,Seizure,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0002070,Limb ataxia,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0001276,Hypertonia,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0031993,Hoffmann sign,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0002066,Gait ataxia,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0001272,Cerebellar atrophy,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0002172,Postural instability,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0011448,Ankle clonus,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0001320,Cerebellar vermis hypoplasia,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0003487,Babinski sign,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0002395,Lower limb hyperreflexia,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0011463,Childhood onset,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0002505,Loss of ambulation,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0002174,Postural tremor,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0002061,Lower limb spasticity,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0011462,Young adult onset,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0006986,Upper limb spasticity,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0007350,Upper limb hyperreflexia,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0033715,Hippocampal sclerosis,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0003621,Juvenile onset,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0100543,Cognitive impairment,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0011449,Knee clonus,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0000505,Visual impairment,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0001260,Dysarthria,1.0
MONDO_0958009,"spastic ataxia 10, autosomal recessive",HP_0003596,Middle age onset,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0002317,Unsteady gait,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0001270,Motor delay,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0001337,Tremor,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0011463,Childhood onset,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0003676,Progressive,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0001251,Ataxia,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0000750,Delayed speech and language development,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0002505,Loss of ambulation,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0000763,Sensory neuropathy,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0001310,Dysmetria,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0001272,Cerebellar atrophy,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0012675,Iron accumulation in brain,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0001252,Hypotonia,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0001347,Hyperreflexia,1.0
MONDO_0054764,neurodegeneration with brain iron accumulation 8,HP_0002151,Increased circulating lactate concentration,1.0
MONDO_0012736,long QT syndrome 9,HP_0004308,Ventricular arrhythmia,1.0
MONDO_0012736,long QT syndrome 9,HP_0100749,Chest pain,1.0
MONDO_0012736,long QT syndrome 9,HP_0001657,Prolonged QT interval,1.0
MONDO_0012736,long QT syndrome 9,HP_0001688,Sinus bradycardia,1.0
MONDO_0012736,long QT syndrome 9,HP_0001279,Syncope,1.0
MONDO_0012736,long QT syndrome 9,HP_0025070,Abnormal U wave,1.0
MONDO_0012736,long QT syndrome 9,HP_0000006,Autosomal dominant inheritance,1.0
MONDO_0012736,long QT syndrome 9,HP_0025710,Late young adult onset,1.0
MONDO_0012736,long QT syndrome 9,HP_0001695,Cardiac arrest,1.0
MONDO_0012736,long QT syndrome 9,HP_0003621,Juvenile onset,1.0
MONDO_0012738,long QT syndrome 11,HP_0003621,Juvenile onset,1.0
MONDO_0012738,long QT syndrome 11,HP_0001279,Syncope,1.0
MONDO_0012738,long QT syndrome 11,HP_0005184,Prolonged QTc interval,1.0
MONDO_0012738,long QT syndrome 11,HP_0000006,Autosomal dominant inheritance,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0001644,Dilated cardiomyopathy,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0000006,Autosomal dominant inheritance,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0005110,Atrial fibrillation,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0001645,Sudden cardiac death,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0004308,Ventricular arrhythmia,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0001635,Congestive heart failure,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0001688,Sinus bradycardia,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0011462,Young adult onset,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0001698,Pericardial effusion,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0011706,Second degree atrioventricular block,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0004749,Atrial flutter,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0003596,Middle age onset,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0011705,First degree atrioventricular block,1.0
Orphanet_300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,HP_0001709,Third degree atrioventricular block,1.0
MONDO_0014627,dystonia 27,HP_0000473,Torticollis,1.0
MONDO_0014627,dystonia 27,HP_0003621,Juvenile onset,1.0
MONDO_0014627,dystonia 27,HP_0012049,Laryngeal dystonia,1.0
MONDO_0014627,dystonia 27,HP_0002345,Action tremor,1.0
MONDO_0014627,dystonia 27,HP_0000007,Autosomal recessive inheritance,1.0
MONDO_0014627,dystonia 27,HP_0011462,Young adult onset,1.0
MONDO_0014627,dystonia 27,HP_0002451,Limb dystonia,1.0
MONDO_0014627,dystonia 27,HP_0012048,Oromandibular dystonia,1.0
MONDO_0014627,dystonia 27,HP_0002356,Writer's cramp,1.0
MONDO_0014627,dystonia 27,HP_0002174,Postural tremor,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0004482,Relative macrocephaly,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0000280,Coarse facial features,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0011220,Prominent forehead,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0001762,Talipes equinovarus,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0010862,Delayed fine motor development,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0000365,Hearing impairment,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0012434,Delayed early-childhood social milestone development,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0001249,Intellectual disability,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0000407,Sensorineural hearing impairment,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0001344,Absent speech,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0000639,Nystagmus,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0003487,Babinski sign,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0010471,Oligosacchariduria,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0000729,Autistic behavior,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0025336,Delayed ability to sit,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0001250,Seizure,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0000286,Epicanthus,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0002186,Apraxia,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0002120,Cerebral cortical atrophy,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0002540,Inability to walk,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0000998,Hypertrichosis,1.0
Orphanet_397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome,HP_0001263,Global developmental delay,1.0
