feature_id	meta_logFC	meta_se	meta_z	meta_p	tau2	I2	k	fdr	n	pos	neg	sign_concordance	meta_rank_up	rra_score	rra_rank_up	ensemble_rank_up
PCDH7	-0.769492562624272	0.134154137578052	-5.73588393557058	9.70050767110973e-09	0.0	0.0	2	2.80300290287426e-07	2	0	2	1	0.984449219633567	1.0	1.0	0.9891144537434968
PCYOX1	-0.394940785591662	0.0689352665254959	-5.72915440089859	1.0093249548925e-08	0.0	0.0	2	2.91172960886118e-07	2	0	2	1	0.9843926713413255	1.0	1.0	0.9890748699389278
BST2	0.482698126120832	0.0842968669602172	5.72616923412628	1.02723750997831e-08	0.0	0.0	2	2.95857787075839e-07	2	2	0	1	0.020018095453517303	0.0046673144802601	0.02833412185249435	0.022512903373210415
CAV2	-0.499551862166899	0.08726240764703	-5.72470867624406	1.03611381238976e-08	0.0	0.0	2	2.97445400297086e-07	2	0	2	1	0.9842230264646008	1.0	1.0	0.9889561185252205
NFIA	-0.604301860867003	0.105555440035898	-5.72497126307737	1.03451250616703e-08	0.0	0.0	2	2.97445400297086e-07	2	0	2	1	0.9842795747568424	1.0	1.0	0.9889957023297895
SERINC5	0.363472109921112	0.0634976870379023	5.72417873589872	1.03935283317175e-08	0.0	0.0	2	2.97891661293504e-07	2	2	0	1	0.020074643745758878	0.0212954491154249	0.06902171056089997	0.0347587637903012
MRC1	0.952075267411651	0.166340429344988	5.72365522417318	1.04256222387252e-08	0.0	0.0	2	2.98327999465399e-07	2	2	0	1	0.020131192038000453	0.0040693419475178	0.02617883614571834	0.02194548527031582
AEBP2	-0.500285383484601	0.0874181083179323	-5.72290333331288	1.04718855060059e-08	0.0039454022053579	0.244973255388567	2	2.99167727444603e-07	2	0	2	1	0.9841664781723592	1.0	1.0	0.9889165347206514
SLC2A5	0.859333989554472	0.150225216486816	5.72030455106641	1.06333282491238e-08	0.0	0.0	2	3.03289962512106e-07	2	2	0	1	0.020187740330242027	0.0030761338829013	0.02155285706776008	0.02059727535149744
MOB3A	0.371173520633704	0.0649207462041693	5.71733293801646	1.0820897319525e-08	0.0	0.0	2	3.08104327701798e-07	2	2	0	1	0.020244288622483602	0.0065987903464574	0.035430794301634864	0.02480024032622898
SOBP	-0.399075400546032	0.0698040522215311	-5.71708071158277	1.08369651566681e-08	0.0	0.0	2	3.08104327701798e-07	2	0	2	1	0.9841099298801176	1.0	1.0	0.9888769509160822
CHST15	0.489550704385648	0.0857120672742458	5.71157271028446	1.11936852541737e-08	0.0	0.0	2	3.17226169927576e-07	2	2	0	1	0.020300836914725177	0.0051838818897692	0.030331703727067234	0.02331009695842779
LMCD1	-0.682401857981188	0.119471488153162	-5.71183860291715	1.1176205887546e-08	0.0034848970486147	0.0775580390122258	2	3.17226169927576e-07	2	0	2	1	0.984053381587876	1.0	1.0	0.9888373671115132
CALML4	0.45194041010652	0.0791332014646416	5.71113517135354	1.1222506223554e-08	0.0	0.0	2	3.17534080091727e-07	2	2	0	1	0.020357385206966748	0.0170406928858801	0.0616096304473532	0.03273305877908268
BAK1	0.285691482540721	0.0500286929141103	5.71055260290727	1.12609923330406e-08	0.0	0.0	2	3.18114039005576e-07	2	2	0	1	0.020413933499208323	0.0060048789641583	0.03311780476265573	0.024225094878242544
ILK	-0.38955794238184	0.0682511643372906	-5.70771130667725	1.14505421052423e-08	0.0	0.0	2	3.22952769679594e-07	2	0	2	1	0.9839968332956345	1.0	1.0	0.9887977833069441
KIAA1671	-0.529243845221498	0.0927480847064504	-5.70625093657261	1.15491696349169e-08	0.0	0.0	2	3.25215789528457e-07	2	0	2	1	0.9839402850033929	1.0	1.0	0.9887581995023751
LILRB2	0.605155020497702	0.106117751029805	5.70267476105609	1.17941889471272e-08	0.0	0.0	2	3.31587340764702e-07	2	2	0	1	0.020470481791449897	0.0042091183685107	0.026546811754192292	0.022293380780272612
MYO1B	-0.385237014075242	0.0675886658505303	-5.69972804208296	1.19998705817849e-08	0.0	0.0	2	3.36834462489341e-07	2	0	2	1	0.9838837367111514	1.0	1.0	0.9887186156978058
ARRB1	0.713108095903459	0.1251252006749	5.6991564613451	1.20401686845657e-08	0.0	0.0	2	3.37430020630523e-07	2	2	0	1	0.020527030083691472	0.0058376979728206	0.03243442148977554	0.024099247505516688
ZBTB10	-0.388423984587274	0.0682463964311856	-5.69149442167149	1.25932271183177e-08	0.0	0.0	2	3.52371247405585e-07	2	0	2	1	0.9838271884189097	1.0	1.0	0.9886790318932368
PAPSS2	0.499741332695812	0.0878177632534342	5.69066341684886	1.26546735689505e-08	0.0	0.0	2	3.53531196513936e-07	2	2	0	1	0.020583578375933047	0.0047169224345524	0.02857067760079903	0.02297970814339284
PFKM	-0.372287047737359	0.065468682749888	-5.68649057992535	1.29676535484181e-08	0.0	0.0	2	3.61703446924646e-07	2	0	2	1	0.9837706401266681	1.0	1.0	0.9886394480886675
DUSP27	-0.66624641953535	0.117192716765975	-5.68504970207145	1.3077462131352e-08	0.0	0.0	2	3.64191874536738e-07	2	0	2	1	0.9837140918344266	1.0	1.0	0.9885998642840985
PTAFR	0.419578880593748	0.0738078166898513	5.68474857286276	1.31005249020533e-08	0.0	0.0	2	3.64260506867783e-07	2	2	0	1	0.02064012666817462	0.0075107462639114	0.03824317930925721	0.025921042460499397
FAM13B	-0.36195569410245	0.0636964298868189	-5.68251148055869	1.32731000558348e-08	0.0	0.0	2	3.6847959401473e-07	2	0	2	1	0.983657543542185	1.0	1.0	0.9885602804795295
AKAP1	-0.567774427834096	0.0999533702294644	-5.68039303257757	1.34385575282578e-08	0.0	0.0	2	3.72488168228388e-07	2	0	2	1	0.9836009952499435	1.0	1.0	0.9885206966749605
PXDC1	-0.455392439287629	0.0801846242320504	-5.67929878887684	1.35248044788195e-08	6.7146317728405e-06	0.0004831314321718	2	3.74176728546401e-07	2	0	2	1	0.9835444469577018	1.0	1.0	0.9884811128703912
SGCA	-0.501095958701489	0.0882353486591004	-5.67908402150125	1.35417951973364e-08	0.0	0.0	2	3.74176728546401e-07	2	0	2	1	0.9834878986654603	1.0	1.0	0.9884415290658222
ADGRE2	0.588552146771524	0.103665092031747	5.67743813502121	1.36726950708978e-08	0.0	0.0	2	3.77204273999619e-07	2	2	0	1	0.020696674960416196	0.0031841786961266	0.022078536508437156	0.021111233424822483
CCDC107	-0.274342816297521	0.0483397817572851	-5.67530109413819	1.38444925836512e-08	0.0	0.0	2	3.81348920325994e-07	2	0	2	1	0.9834313503732187	1.0	1.0	0.9884019452612531
RNF11	-0.352566494964602	0.0621784177553901	-5.67023909086266	1.42598377173569e-08	0.0	0.0	2	3.9217880278964e-07	2	0	2	1	0.9833748020809772	1.0	1.0	0.9883623614566839
CTNNAL1	-0.495817047804108	0.0875327817110638	-5.6643584050687	1.47575664229271e-08	0.0	0.0	2	4.05237274259383e-07	2	0	2	1	0.9833182537887356	1.0	1.0	0.9883227776521148
OGN	-0.670033028402421	0.11845207795693	-5.65657470902324	1.54423777166047e-08	0.0	0.0	2	4.23384507814632e-07	2	0	2	1	0.983261705496494	1.0	1.0	0.9882831938475458
CPED1	-0.628838993223122	0.111186406321786	-5.65571830249816	1.55195830608794e-08	0.0	0.0	2	4.24842580260978e-07	2	0	2	1	0.9832051572042524	1.0	1.0	0.9882436100429766
CCR2	0.560320867946717	0.0990818823125207	5.65512942294911	1.55728881486217e-08	0.0	0.0	2	4.25642896476394e-07	2	2	0	1	0.02075322325265777	0.012832248340537	0.05296220364821532	0.030415917371325034
PDXK	0.377081218742584	0.0667061374287528	5.65287143398664	1.57789332776987e-08	0.0	0.0	2	4.30609037164853e-07	2	2	0	1	0.020809771544899346	0.0052361559984333	0.03051569153130421	0.023721547540820804
ARHGEF12	-0.344208740689391	0.0609227963093949	-5.64991696936127	1.60525354112625e-08	0.0	0.0	2	4.3740067213061e-07	2	0	2	1	0.9831486089120108	1.0	1.0	0.9882040262384075
PMAIP1	0.432315930061271	0.0765488349169341	5.64758340907987	1.62718894996929e-08	0.0	0.0	2	4.42695529096261e-07	2	2	0	1	0.020866319837140917	0.008548535926218	0.04131840403721811	0.027001945097164075
TCEAL4	-0.389362820583772	0.0689890089382623	-5.6438384400073	1.66300137388097e-08	0.0	0.0	2	4.51743721900324e-07	2	0	2	1	0.9830920606197693	1.0	1.0	0.9881644424338385
DNMT1	0.343713758952891	0.060947370386484	5.63951745207887	1.70527369032502e-08	0.0	0.0	2	4.62516256743983e-07	2	2	0	1	0.020979416421624066	0.0146128898012163	0.05656310781685328	0.03165452384019283
FAM111A	0.267146385336953	0.0473779283237554	5.63862530061294	1.71413068993684e-08	0.0	0.0	2	4.64206540901119e-07	2	2	0	1	0.02103596471386564	0.0048504923978277	0.02912264101350996	0.023461967603758935
GARNL3	-0.412732594821916	0.0732421179659319	-5.63518104451725	1.7487452310828e-08	0.0	0.0	2	4.72856432208996e-07	2	0	2	1	0.9830355123275277	1.0	1.0	0.9881248586292695
TPST2	0.397856794185864	0.0706258631463264	5.63330168951795	1.7679178786502e-08	0.0	0.0	2	4.76699438275867e-07	2	2	0	1	0.021092513006107216	0.0085262305582233	0.04118698417704884	0.0271208543573897
WBSCR17	-0.71125649117683	0.126260199954636	-5.63325966086205	1.76834896804438e-08	0.0145911448034521	0.454263070008415	2	4.76699438275867e-07	2	0	2	1	0.9829789640352862	1.0	1.0	0.9880852748247002
CHST11	0.390886500293348	0.0694019125295325	5.63221510829425	1.77909583424002e-08	0.0	0.0	2	4.78760119638455e-07	2	2	0	1	0.02114906129834879	0.0226915087348544	0.07083530463123587	0.036054934298214915
TAGLN	-0.47648634993356	0.0846035324904608	-5.63199119359803	1.78140781905736e-08	0.0	0.0	2	4.78760119638455e-07	2	0	2	1	0.9829224157430445	1.0	1.0	0.9880456910201312
TRDMT1	-0.360166403895113	0.0639728061026691	-5.62999227073277	1.80217697560825e-08	0.0	0.0	2	4.83606944410565e-07	2	0	2	1	0.982865867450803	1.0	1.0	0.9880061072155619
HDGFRP3	-0.363319364316072	0.0645839098199313	-5.62553994220939	1.84928607962023e-08	0.0	0.0	2	4.95496591394002e-07	2	0	2	1	0.9828093191585614	1.0	1.0	0.9879665234109929
DKK3	-0.517016322725424	0.0920130160782984	-5.61894767459279	1.921240256584e-08	0.0	0.0	2	5.13220735610747e-07	2	0	2	1	0.9826962225740783	1.0	1.0	0.9878873558018548
NOV	-0.738581128284887	0.131439898342699	-5.61915474370809	1.91893931471057e-08	0.0	0.0	2	5.13220735610747e-07	2	0	2	1	0.9827527708663198	1.0	1.0	0.9879269396064239
C7	0.96478656405376	0.171715582821006	5.61851491986864	1.92605765852435e-08	0.0	0.0	2	5.13731578180161e-07	2	2	0	1	0.021205609590590365	0.0037007970976593	0.024575513851653262	0.022216580868909232
NAV3	0.435197185389772	0.0774878193588916	5.6163302695888	1.95055667381399e-08	0.0	0.0	2	5.19482593670581e-07	2	2	0	1	0.02126215788283194	0.0294219932665798	0.08032381853545707	0.038980656078619474
MTMR11	-0.51146447763346	0.0910901899855512	-5.61492382126537	1.96648861475542e-08	0.0	0.0	2	5.22938115238117e-07	2	0	2	1	0.9826396742818367	1.0	1.0	0.9878477719972856
CAPZA1	0.261193538673258	0.0465534783621055	5.6106127374978	2.01611479193906e-08	0.0	0.0	2	5.34527346036736e-07	2	2	0	1	0.021318706175073514	0.0031502143661871	0.021947116648267886	0.021507229317031824
GALNT2	-0.371803869261059	0.0662649932734377	-5.61086406101086	2.01318865674481e-08	0.0	0.0	2	5.34527346036736e-07	2	0	2	1	0.9825831259895951	1.0	1.0	0.9878081881927165
LRCH2	-0.689337902077218	0.122900579647738	-5.60890684204278	2.03608578358128e-08	0.0065247645966401	0.214240024661852	2	5.39014086779212e-07	2	0	2	1	0.9825265776973535	1.0	1.0	0.9877686043881475
GCNT1	0.439033354683698	0.0782837696660184	5.60822960566083	2.0440673629395e-08	0.0	0.0	2	5.40318195010793e-07	2	2	0	1	0.021375254467315086	0.0032526536991146	0.022525364033012668	0.021720287337024358
SHTN1	0.514719522506151	0.0917836984464889	5.60796232030505	2.04722581127494e-08	0.0	0.0	2	5.4034539174009e-07	2	2	0	1	0.02143180275955666	0.0128049166159401	0.05283078378804605	0.030851497068103473
ZNF267	0.587993176217342	0.104902098862583	5.60516121786643	2.0806120891406e-08	0.0	0.0	2	5.483389595285e-07	2	2	0	1	0.021488351051798235	0.0030029348331646	0.02121116543131998	0.02140519536565476
GAS7	0.528573905913421	0.0943190833114836	5.60410351071622	2.09335585677338e-08	0.0	0.0	2	5.50876562071139e-07	2	2	0	1	0.02154489934403981	0.019977815228141	0.06702412868632708	0.035188668146725985
NEK7	-0.289390446809997	0.0516450541856794	-5.60344937909353	2.10127503959384e-08	0.0	0.0	2	5.51319700299368e-07	2	0	2	1	0.982470029405112	1.0	1.0	0.9877290205835783
PLAC8	0.656518529372008	0.117158514020817	5.60367750358594	2.09850997483124e-08	0.0	0.0	2	5.51319700299368e-07	2	2	0	1	0.021601447636281385	0.0033427602469295	0.0230773274457236	0.02204421157911405
B4GALT1	0.310372136776859	0.0553941024996026	5.60298159500075	2.10695605134217e-08	0.0	0.0	2	5.51991271287926e-07	2	2	0	1	0.02165799592852296	0.0077638998068729	0.03890027861010356	0.026830680732997138
CENPF	0.463216288398404	0.0826783575410255	5.60263050906101	2.11122961250717e-08	0.0	0.0	2	5.52292669638709e-07	2	2	0	1	0.021714544220764534	0.0129968505924005	0.053356463228723124	0.03120711992315211
EMCN	0.984116824934353	0.175722432808259	5.60040519134048	2.13851344327738e-08	0.0	0.0	2	5.58287342441948e-07	2	2	0	1	0.02177109251300611	0.008217014927709	0.040424748988067076	0.027367189455524396
IFI27	0.711686900664498	0.127081329088362	5.60024754045221	2.14045927491314e-08	0.0	0.0	2	5.58287342441948e-07	2	2	0	1	0.02182764080524768	0.0044876622968888	0.027650738579614153	0.02357457013755762
SMARCA1	-0.470389609343851	0.0840751481146272	-5.5948710158979	2.20785847575542e-08	0.0	0.0	2	5.75018693450056e-07	2	0	2	1	0.9824134811128704	1.0	1.0	0.9876894367790092
TRAPPC10	0.28535451460766	0.0510084788739026	5.59425650219998	2.21569185490984e-08	0.0	0.0	2	5.76210217091554e-07	2	2	0	1	0.02194073738973083	0.0177088923618463	0.06271355727277506	0.0341725833546441
ITGAE	0.424531844619611	0.0758966864887179	5.59354912921946	2.22474234100677e-08	0.0	0.0	2	5.77714296011216e-07	2	2	0	1	0.021997285681972404	0.0084594892840344	0.04105556431687957	0.027714769272444553
REL	0.4621844963437	0.0826357091974536	5.5930359989933	2.23133003429997e-08	0.0	0.0	2	5.78575371357195e-07	2	2	0	1	0.02205383397421398	0.0162004608917686	0.05961204857278032	0.033321298353783876
SACS	-0.549067445856588	0.0981862925677453	-5.59209876956857	2.24341132882165e-08	0.0	0.0	2	5.80856309500468e-07	2	0	2	1	0.9823569328206289	1.0	1.0	0.9876498529744402
NCF1C	0.456893887620798	0.0817136800063043	5.59140021090163	2.25245732919243e-08	0.0	0.0	2	5.82345839319284e-07	2	2	0	1	0.022110382266455553	0.0028915427578251	0.020606634074541344	0.02165925780888129
NUDT11	-0.288626821672617	0.0516626932844357	-5.58675522554631	2.31351445557865e-08	0.0	0.0	2	5.97258242809531e-07	2	0	2	1	0.9823003845283872	1.0	1.0	0.9876102691698709
CSTB	0.701190239120812	0.125544307650917	5.58520137026451	2.33429578124305e-08	0.0136475071059293	0.427052339985738	2	6.01744702558339e-07	2	2	0	1	0.022166930558697128	0.0011259621555158	0.009409661988119645	0.01833974998752388
FGR	0.773459084611994	0.138493544443271	5.58480243769641	2.33966028341061e-08	0.0	0.0	2	6.02249671787965e-07	2	2	0	1	0.022223478850938703	0.0037376024117653	0.024706933711822532	0.022968515309203852
RYK	-0.251433180622153	0.0450257565736191	-5.58420779029108	2.34767880854713e-08	0.0	0.0	2	6.03435349569005e-07	2	0	2	1	0.9822438362361456	1.0	1.0	0.9875706853653019
FGFR2	-0.517787309131608	0.0927891232447044	-5.58025866637509	2.40161160943736e-08	0.0	0.0	2	6.16402027594925e-07	2	0	2	1	0.9821872879439041	1.0	1.0	0.9875311015607329
ARPC3	0.336257358172896	0.0602665020206915	5.57950680557912	2.41201508920868e-08	0.0	0.0	2	6.18174997645889e-07	2	2	0	1	0.022280027143180278	0.0248116259497089	0.07459391263207696	0.03797419278984928
ECM2	-0.571483257315481	0.102431468340172	-5.57917665904777	2.41659712665498e-08	0.0	0.0	2	6.18453018636276e-07	2	0	2	1	0.9821307396516625	1.0	1.0	0.9874915177561636
MCUB	0.692216280109251	0.124148592053153	5.57570785670196	2.46525350005479e-08	0.0	0.0	2	6.29993394435966e-07	2	2	0	1	0.02233657543542185	0.0031434433539235	0.021868264732166326	0.02219608222444519
LARGE1	-0.418509764671175	0.0750842741337599	-5.57386709133813	2.49145842560949e-08	0.0028372647757431	0.243503422996734	2	6.35771295793337e-07	2	0	2	1	0.982074191359421	1.0	1.0	0.9874519339515946
GLRX	0.661943838387905	0.118781098655265	5.57280447715882	2.50670853997784e-08	0.0	0.0	2	6.38741121339598e-07	2	2	0	1	0.022393123727663423	0.0032389004219187	0.022341376228775692	0.022377599477997105
BMP2K	0.691672479305978	0.124184293444507	5.56972593007552	2.55140351271018e-08	0.0105372233293771	0.310357989655637	2	6.49194528327579e-07	2	2	0	1	0.022449672019904998	0.0004335232569492	0.004520843189822846	0.017071023370880352
GPR183	0.96954044464293	0.174107140020513	5.56864264457333	2.56731406572595e-08	0.0	0.0	2	6.5150921816786e-07	2	2	0	1	0.022506220312146573	0.0038043109053677	0.025022341376228777	0.023261056631371232
SPOP	-0.310802023993155	0.0558132646407729	-5.56860499011389	2.56786883659239e-08	0.0	0.0	2	6.5150921816786e-07	2	0	2	1	0.9820176430671794	1.0	1.0	0.9874123501470256
TMEM206	0.459408162137546	0.082505921201614	5.56818414298923	2.57407718530505e-08	0.0	0.0	2	6.52148724139462e-07	2	2	0	1	0.022562768604388148	0.0200974170192642	0.0671818325185302	0.03594848777863076
SLC25A13	0.304350548896658	0.0546934548308436	5.56466125312354	2.6266214371897e-08	0.0	0.0	2	6.64508919817778e-07	2	2	0	1	0.022619316896629722	0.0089093846228151	0.04215949114230143	0.028481369170331235
KIAA2022	-0.411690621271358	0.0739954579269537	-5.56372827204836	2.64071035387729e-08	0.0	0.0	2	6.67118884256658e-07	2	0	2	1	0.9819045464826962	1.0	1.0	0.9873331825378873
PERP	-0.525066395385181	0.0943895160796213	-5.56276181077426	2.65538217629847e-08	0.0052117747891242	0.226088387716377	2	6.69868450865366e-07	2	0	2	1	0.9818479981904547	1.0	1.0	0.9872935987333182
TARBP1	0.29631323670325	0.0533013590257502	5.55920603375421	2.71004630295667e-08	0.0	0.0	2	6.82684598596663e-07	2	2	0	1	0.022675865188871297	0.006826232982712	0.036140461546548916	0.02671524409617458
NKIRAS1	-0.341467289403222	0.0614338789614394	-5.5582895818373	2.72431126274007e-08	0.0	0.0	2	6.85301854484999e-07	2	0	2	1	0.9817914498982131	1.0	1.0	0.9872540149287492
CLN3	0.23791007425285	0.0428070266717725	5.5577341560546	2.73299213074758e-08	0.0	0.0	2	6.85535217590641e-07	2	2	0	1	0.02273241348111287	0.0032183251404358	0.022236240340640277	0.022583561538971092
METAP2	-0.258771949828793	0.0465599290748647	-5.55782525812502	2.73156643916464e-08	0.0	0.0	2	6.85535217590641e-07	2	0	2	1	0.9817349016059715	1.0	1.0	0.98721443112418
UBA2	-0.371856963155903	0.0669553571572312	-5.55380448920125	2.79518105251452e-08	0.0	0.0	2	7.00141384315394e-07	2	0	2	1	0.9816783533137299	1.0	1.0	0.9871748473196109
SIRPA	0.641497143215936	0.115514112258639	5.55340928197245	2.8015108601346e-08	0.0129438082462808	0.481769960170421	2	7.00734343007358e-07	2	2	0	1	0.022788961773354446	0.0009585371309227	0.00812174735846081	0.018388797448886354
ITGA8	-0.73678299972392	0.132702699200774	-5.55213273099439	2.82205180869264e-08	0.0070728898116511	0.180926117981079	2	7.04875200351988e-07	2	0	2	1	0.9816218050214883	1.0	1.0	0.9871352635150419
DTL	0.406825262154054	0.0732940014142767	5.55059424105627	2.84700184882541e-08	0.0	0.0	2	7.10104100065282e-07	2	2	0	1	0.022845510065596018	0.006736774762053	0.035772485938074965	0.026723602827339703
RASSF5	0.454435325261125	0.0818867161609429	5.54956098578874	2.86387838443983e-08	0.0	0.0	2	7.13307399301886e-07	2	2	0	1	0.022902058357837592	0.0065694080140583	0.035273090469431743	0.026613367991315837
AURKA	0.332668882496106	0.0599807570857213	5.54626014507742	2.91844511062856e-08	0.0	0.0	2	7.25875996291919e-07	2	2	0	1	0.022958606650079167	0.0062219337967681	0.0342742995321453	0.02635331451469901
OSTF1	0.430992973323296	0.0777162640060234	5.54572429382211	2.9273979992666e-08	0.0	0.0	2	7.2708014352571e-07	2	2	0	1	0.023015154942320742	0.0148767079616645	0.05708878725753036	0.03323724463688363
IFT81	-0.438610358454474	0.0791089105242247	-5.54438628402249	2.94986967854117e-08	0.0	0.0	2	7.31257853087172e-07	2	0	2	1	0.9815652567292468	1.0	1.0	0.9870956797104726
OAS3	0.654009284349036	0.117967339290296	5.54398605820582	2.95662386879285e-08	0.0061926533320896	0.206048207891286	2	7.31257853087172e-07	2	2	0	1	0.02312825152680389	0.0070069195757028	0.03690269673553068	0.027260585089421925
OSCAR	0.305957661326721	0.0551867128324801	5.54404576071526	2.95561538100589e-08	0.0	0.0	2	7.31257853087172e-07	2	2	0	1	0.023071703234562316	0.0046920856768197	0.02841297376859591	0.024674084394772394
IGSF21	0.451204328907219	0.0813926769376113	5.5435494430669	2.96400927582174e-08	0.0006342870171691	0.0348039547809991	2	7.32060614994856e-07	2	2	0	1	0.023184799819045466	0.0028141805735983	0.020264942438101247	0.0223088426047622
